GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
875785546,20190927,201909,2019,2019.7315,,,,,,,,,,,BHS,BAHAMA,BHS,,,,,,,,1,042,042,04,1,1.9,2,1,2,1.24777183600713,0,,,,,,,1,Belize,BH,BH,17.25,-88.75,BH,4,"Abaco, Central Abaco, Bahamas, The",BF,BF37,26.4667,-77.0833,-1542701,20190927,https://www.nationnews.com/nationnews/news/241953/world-tourism-day-threats-opportunities
875766742,20190927,201909,2019,2019.7315,,,,,,,,,,,BHS,BAHAMA,BHS,,,,,,,,1,042,042,04,1,1.9,2,1,2,1.23456790123457,0,,,,,,,1,Guyana,GY,GY,5.0,-59.0,GY,4,"Abaco, Central Abaco, Bahamas, The",BF,BF37,26.4667,-77.0833,-1542701,20190927,https://sflcn.com/caribbean-tourism-organization-world-tourism-day-2019-message-neil-walters-acting-secretary-general/
875797895,20190927,201909,2019,2019.7315,,,,,,,,,,,ESP,SPAIN,ESP,,,,,,,,1,046,046,04,1,7.0,2,1,2,-1.34228187919463,0,,,,,,,4,"Paradise Island, Bahamas, The (general), Bahamas, The",BF,BF00,25.0833,-77.3333,-1543934,4,"Paradise Island, Bahamas, The (general), Bahamas, The",BF,BF00,25.0833,-77.3333,-1543934,20190927,https://www.therecord.com/whatson-story/9618227-when-disaster-strikes-chef-jose-andres-is-on-the-ground/
875630861,20190927,201909,2019,2019.7315,,,,,,,,,,,BHS,BAHAMA,BHS,,,,,,,,1,036,036,03,1,4.0,3,1,3,0.60790273556231,0,,,,,,,4,"Guana Cay, Crooked Island and Long Cay, Bahamas, The",BF,BF40,22.4667,-74.2333,-1543392,4,"Guana Cay, Crooked Island and Long Cay, Bahamas, The",BF,BF40,22.4667,-74.2333,-1543392,20190927,https://www.msn.com/en-us/lifestyle/lifestyle-buzz/avalon-sends-truck-of-supplies-to-bahamas-for-disaster-relief/ar-AAHTbHF
875872200,20190927,201909,2019,2019.7315,,,,,,,,,,,BHS,BAHAMA,BHS,,,,,,,,1,036,036,03,1,4.0,2,1,2,-0.61728395061728,0,,,,,,,4,"Little Abaco, North Abaco, Bahamas, The",BF,BF46,26.8833,-77.7167,-1543581,4,"Little Abaco, North Abaco, Bahamas, The",BF,BF46,26.8833,-77.7167,-1543581,20190927,https://znsbahamas.com/2019/09/27/bahamas-red-cross-and-mv-impulse-go-door-to-door-in-north-abaco/
876487703,20191001,201910,2019,2019.7425,,,,,,,,,,,BHS,BAHAMA,BHS,,,,,,,,1,020,020,02,1,3.0,20,2,20,0.552027654681955,0,,,,,,,4,"Great Harbour Cay, Nichollstown and Berry Islands, Bahamas, The",BF,BF32,25.75,-77.8333,-1543364,4,"Great Harbour Cay, Nichollstown and Berry Islands, Bahamas, The",BF,BF32,25.75,-77.8333,-1543364,20191001,https://www.freightweek.org/index.php/en/more-news-2/4448-acs-delivers-vital-aid-for-dorian-survivors
876487704,20191001,201910,2019,2019.7425,,,,,,,,,,,BHS,BAHAMA,BHS,,,,,,,,1,043,043,04,1,2.8,6,1,6,0.53908355795148,0,,,,,,,4,"Great Harbour Cay, Nichollstown and Berry Islands, Bahamas, The",BF,BF32,25.75,-77.8333,-1543364,4,"Great Harbour Cay, Nichollstown and Berry Islands, Bahamas, The",BF,BF32,25.75,-77.8333,-1543364,20191001,https://www.freightweek.org/index.php/en/more-news-2/4448-acs-delivers-vital-aid-for-dorian-survivors
876535788,20191001,201910,2019,2019.7425,,,,,,,,,,,GOV,KING,,,,,,GOV,,,1,043,043,04,1,2.8,2,1,2,0.56497175141243,0,,,,,,,4,"Great Harbour Cay, Nichollstown and Berry Islands, Bahamas, The",BF,BF32,25.75,-77.8333,-1543364,4,"Great Harbour Cay, Nichollstown and Berry Islands, Bahamas, The",BF,BF32,25.75,-77.8333,-1543364,20191001,https://corporatejetinvestor.com/articles/acs-uses-empty-aircraft-to-fly-in-additional-aid-to-the-bahamas/
876656336,20191001,201910,2019,2019.7425,,,,,,,,,,,COP,DEPUTY,,,,,,COP,,,1,043,043,04,1,2.8,6,1,6,0.0,0,,,,,,,4,"Dundas Town, Central Abaco, Bahamas, The",BF,BF37,26.55,-77.0833,-1543188,4,"Dundas Town, Central Abaco, Bahamas, The",BF,BF37,26.55,-77.0833,-1543188,20191001,http://www.thebahamasweekly.com/publish/bis-news-updates/Minister_Dames_Keynotes_Abaco_Community_Meeting63378.shtml
876635424,20191001,201910,2019,2019.7425,,,,,,,,,,,LEG,REPRESENTATIVES,,,,,,LEG,,,1,042,042,04,1,1.9,3,1,3,0.87591240875912,0,,,,,,,5,"Central Abaco, Central Abaco, Bahamas, The",BF,BF37,26.4392,-77.1297,11057030,5,"Central Abaco, Central Abaco, Bahamas, The",BF,BF37,26.4392,-77.1297,11057030,20191001,http://www.thebahamasweekly.com/publish/bis-news-updates/NEMA_Update_for_Monday_September_30_201963374.shtml
876557588,20191001,201910,2019,2019.7425,,,,,,,,,,,BHS,BAHAMA,BHS,,,,,,,,0,042,042,04,1,1.9,8,1,8,-0.29850746268656,0,,,,,,,4,"Guana Cay, Crooked Island and Long Cay, Bahamas, The",BF,BF40,22.4667,-74.2333,-1543392,4,"Guana Cay, Crooked Island and Long Cay, Bahamas, The",BF,BF40,22.4667,-74.2333,-1543392,20191001,https://www.wlox.com/2019/10/01/bay-couple-providing-refuge-family-helping-rebuild-bahamas-after-devastation-left-by-dorian/
876557590,20191001,201910,2019,2019.7425,,,,,,,,,,,BHS,BAHAMA,BHS,,,,,,,,1,043,043,04,1,2.8,10,1,10,-0.29850746268656,0,,,,,,,4,"Guana Cay, Crooked Island and Long Cay, Bahamas, The",BF,BF40,22.4667,-74.2333,-1543392,4,"Guana Cay, Crooked Island and Long Cay, Bahamas, The",BF,BF40,22.4667,-74.2333,-1543392,20191001,https://www.wlox.com/2019/10/01/bay-couple-providing-refuge-family-helping-rebuild-bahamas-after-devastation-left-by-dorian/
876484154,20191001,201910,2019,2019.7425,,,,,,,,,,,BHS,BAHAMA,BHS,,,,,,,,0,020,020,02,1,3.0,4,1,4,0.33860045146727,0,,,,,,,4,"Hopetown, Hope Town, Bahamas, The",BF,BF43,26.55,-76.95,-1543490,4,"Hopetown, Hope Town, Bahamas, The",BF,BF43,26.55,-76.95,-1543490,20191001,https://www.tradeonlytoday.com/columns-blogs/we-can-be-heroes
876484245,20191001,201910,2019,2019.7425,,,,,,,,,,,MED,PUBLISHER,,,,,,MED,,,0,040,040,04,1,1.0,10,1,10,0.33860045146727,0,,,,,,,4,"Hopetown, Hope Town, Bahamas, The",BF,BF43,26.55,-76.95,-1543490,4,"Hopetown, Hope Town, Bahamas, The",BF,BF43,26.55,-76.95,-1543490,20191001,https://www.tradeonlytoday.com/columns-blogs/we-can-be-heroes
876620800,20191001,201910,2019,2019.7425,,,,,,,,,,,BHS,BAHAMIAN,BHS,,,,,,,,0,042,042,04,1,1.9,2,1,2,0.192492781520699,0,,,,,,,2,"Mississippi, United States",US,USMS,32.7673,-89.6812,MS,1,"Bahamas, The",BF,BF,24.0,-76.0,BF,20191001,https://brnow.org/News/October-2019/Baptists-finalize-plans-for-rebuild-in-Bahamas
876469667,20191001,201910,2019,2019.7425,,,,,,,,,,,USA,NORTH CAROLINA,USA,,,,,,,,0,042,042,04,1,1.9,2,1,2,0.0,0,,,,,,,2,"North Carolina, United States",US,USNC,35.6411,-79.8431,NC,1,"Bahamas, The",BF,BF,24.0,-76.0,BF,20191001,https://columbustelegram.com/news/novotny-finds-calling-with-red-cross/article_93574079-d407-54e2-a2b8-8b639b192e42.html
874226427,20190921,201909,2019,2019.7151,,,,,,,,,,,BHS,BAHAMA,BHS,,,,,,,,1,042,042,04,1,1.9,3,2,3,-1.9068547836119,0,,,,,,,1,Haiti,HA,HA,19.0,-72.416667,HA,4,"Abaco, Central Abaco, Bahamas, The",BF,BF37,26.4667,-77.0833,-1542701,20190921,https://news.yahoo.com/everything-broken-photographer-captured-most-010903044.html
874226426,20190921,201909,2019,2019.7151,,,,,,,,,,,BHS,BAHAMA,BHS,,,,,,,,1,042,042,04,1,1.9,2,1,2,-4.94092373791622,0,,,,,,,4,"Pelican Point, East Grand Bahama, Bahamas, The",BF,BF41,26.65,-78.0833,-1543951,4,"Pelican Point, East Grand Bahama, Bahamas, The",BF,BF41,26.65,-78.0833,-1543951,20190921,https://news.yahoo.com/everything-broken-photographer-captured-most-010903044.html
874338789,20190921,201909,2019,2019.7151,,,,,,,,,,,BHS,BAHAMA,BHS,,,,,,,,1,046,046,04,1,7.0,1,1,1,-2.14132762312634,0,,,,,,,4,"Freeport, Nova Scotia, Canada",CA,CA07,44.2667,-66.3167,-564975,1,"Bahamas, The",BF,BF,24.0,-76.0,BF,20190921,https://www.msn.com/en-ca/news/canada/hes-alive-and-well-moncton-woman-hears-from-husband-in-bahamas/ar-AAHDzVh
874239085,20190921,201909,2019,2019.7151,,,,,,,,,,,CHNLEG,CHINA,CHN,,,,,LEG,,,1,041,041,04,1,1.0,6,1,6,2.85285285285285,0,,,,,,,1,China,CH,CH,35.0,105.0,CH,4,"Little Inagua, Inagua, Bahamas, The",BF,BF13,21.5,-73.0,-1543607,20190921,http://www.tribune242.com/news/2019/sep/20/speaker-china-should-consider-developing-southeast/
874367370,20190922,201909,2019,2019.7178,,,,,,,,,,,BHS,BAHAMA,BHS,,,,,,,,0,043,043,04,1,2.8,2,1,2,-2.40174672489083,0,,,,,,,2,"Alabama, United States",US,USAL,32.799,-86.8073,AL,1,"Bahamas, The",BF,BF,24.0,-76.0,BF,20190922,https://www.limaohio.com/news/375245/jim-krumel-getting-rid-of-the-fine-print
874473838,20190922,201909,2019,2019.7178,,,,,,,,,,,BHS,BAHAMA,BHS,,,,,,,,0,043,043,04,1,2.8,2,1,2,2.50737463126843,0,,,,,,,4,"Chub Cay, Nichollstown and Berry Islands, Bahamas, The",BF,BF32,25.4,-77.8833,-1543000,4,"Chub Cay, Nichollstown and Berry Islands, Bahamas, The",BF,BF32,25.4,-77.8833,-1543000,20190922,http://www.thebahamasweekly.com/publish/Abaco-Island-bahamas/Sun_Oil_Limited_provides_fuel_relief_and_support_for_Abaco_recovery_efforts63264.shtml
875338449,20190925,201909,2019,2019.726,,,,,,,,,,,BHS,BAHAMA,BHS,,,,,,,,0,042,042,04,1,1.9,6,5,6,3.08760625357965,0,,,,,,,5,"Cat Island, Cat Island, Bahamas, The",BF,BF06,24.335,-75.4575,-1542972,5,"Inagua, Inagua, Bahamas, The",BF,BF13,21.0769,-73.3117,-1543501,20190925,https://markets.businessinsider.com/news/stocks/travel-leaders-group-partners-with-bahamas-tourism-to-encourage-travel-to-unaffected-islands-to-aid-recovery-1028554145
875338450,20190925,201909,2019,2019.726,,,,,,,,,,,BHS,BAHAMA,BHS,,,,,,,,0,042,042,04,1,1.9,12,5,12,3.08760625357965,0,,,,,,,5,"Inagua, Inagua, Bahamas, The",BF,BF13,21.0769,-73.3117,-1543501,5,"Inagua, Inagua, Bahamas, The",BF,BF13,21.0769,-73.3117,-1543501,20190925,https://markets.businessinsider.com/news/stocks/travel-leaders-group-partners-with-bahamas-tourism-to-encourage-travel-to-unaffected-islands-to-aid-recovery-1028554145
875338491,20190925,201909,2019,2019.726,,,,,,,,,,,GOV,MINIST OF TOURISM,,,,,,GOV,,,0,042,042,04,1,1.9,6,3,6,2.81862745098039,0,,,,,,,5,"Inagua, Inagua, Bahamas, The",BF,BF13,21.0769,-73.3117,-1543501,5,"Inagua, Inagua, Bahamas, The",BF,BF13,21.0769,-73.3117,-1543501,20190925,https://markets.businessinsider.com/news/stocks/travel-leaders-group-partners-with-bahamas-tourism-to-encourage-travel-to-unaffected-islands-to-aid-recovery-1028554145
875338451,20190925,201909,2019,2019.726,,,,,,,,,,,BHS,BAHAMA,BHS,,,,,,,,0,042,042,04,1,1.9,4,1,4,3.65296803652968,0,,,,,,,5,"Mayaguana, Mayaguana, Bahamas, The",BF,BF16,22.3842,-72.9539,-1543762,5,"Inagua, Inagua, Bahamas, The",BF,BF13,21.0769,-73.3117,-1543501,20190925,https://www.prnewswire.com/news-releases/travel-leaders-group-partners-with-bahamas-tourism-to-encourage-travel-to-unaffected-islands-to-aid-recovery-300925635.html
875338452,20190925,201909,2019,2019.726,,,,,,,,,,,BHS,BAHAMA,BHS,,,,,,,,0,042,042,04,1,1.9,8,4,8,2.80492536210464,0,,,,,,,5,"Mayaguana, Mayaguana, Bahamas, The",BF,BF16,22.3842,-72.9539,-1543762,5,"Mayaguana, Mayaguana, Bahamas, The",BF,BF16,22.3842,-72.9539,-1543762,20190925,https://markets.businessinsider.com/news/stocks/travel-leaders-group-partners-with-bahamas-tourism-to-encourage-travel-to-unaffected-islands-to-aid-recovery-1028554145
875338453,20190925,201909,2019,2019.726,,,,,,,,,,,BHS,BAHAMA,BHS,,,,,,,,0,042,042,04,1,1.9,6,5,6,3.08760625357965,0,,,,,,,5,"Berry Islands, Nichollstown and Berry Islands, Bahamas, The",BF,BF32,25.7211,-77.8314,-1543847,5,"Inagua, Inagua, Bahamas, The",BF,BF13,21.0769,-73.3117,-1543501,20190925,https://markets.businessinsider.com/news/stocks/travel-leaders-group-partners-with-bahamas-tourism-to-encourage-travel-to-unaffected-islands-to-aid-recovery-1028554145
875218017,20190925,201909,2019,2019.726,,,,,,,,,,,CVL,RESIDENTS,,,,,,CVL,,,0,036,036,03,1,4.0,10,1,10,3.25581395348837,0,,,,,,,4,"Harbour Island, North Eleuthera, Bahamas, The",BF,BF48,25.5,-76.65,-1543191,4,"Harbour Island, North Eleuthera, Bahamas, The",BF,BF48,25.5,-76.65,-1543191,20190925,https://thenassauguardian.com/2019/09/25/briland-club-ruling-expected-on-october-16/
875312853,20190925,201909,2019,2019.726,,,,,,,,,,,BHS,BAHAMA,BHS,,,,,,,,1,042,042,04,1,1.9,8,1,8,1.79948586118252,0,,,,,,,4,"Bootle Bay, West Grand Bahama, Bahamas, The",BF,BF54,26.6167,-78.9167,-1542900,4,"Bootle Bay, West Grand Bahama, Bahamas, The",BF,BF54,26.6167,-78.9167,-1542900,20190925,http://www.tribune242.com/news/2019/sep/25/btc-to-resume-mobile-billings/
875117702,20190925,201909,2019,2019.726,,,,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,0,141,141,14,3,-6.5,2,1,2,-3.25476992143659,0,,,,,,,4,"Soin, Madhya Pradesh, India",IN,IN35,25.75,76.6667,-2111743,1,"Bahamas, The",BF,BF,24.0,-76.0,BF,20190925,https://flagpole.com/news/news-features/2019/09/25/behind-the-scenes-with-the-climate-strike
875257107,20190925,201909,2019,2019.726,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,042,042,04,1,1.9,2,1,2,-11.5217391304348,0,,,,,,,3,"Houston, Texas, United States",US,USTX,29.7633,-95.3633,1380948,4,"Nassau, New Providence, Bahamas, The",BF,BF23,25.0833,-77.35,-1543832,20190925,https://www.chron.com/news/houston-texas/article/SPCA-Bahamas-Hurricane-Dorian-animals-shelter-14466678.php
876166562,20190929,201909,2019,2019.737,,,,,,,,,,,JUD,DISTRICT COURT,,,,,,JUD,,,1,043,043,04,1,2.8,2,1,2,-6.09137055837564,0,,,,,,,1,China,CH,CH,35.0,105.0,CH,4,"Nassau, New Providence, Bahamas, The",BF,BF23,25.0833,-77.35,-1543832,20190929,https://www.newsday.com/long-island/nassau/roosevelt-freeport-leandra-s-law-1.36979256
875902939,20190928,201909,2019,2019.7342,,,,,,,,,,,BHS,BAHAMA,BHS,,,,,,,,1,042,042,04,1,1.9,10,1,10,-4.8695652173913,0,,,,,,,1,Haiti,HA,HA,19.0,-72.416667,HA,4,"Abaco, Central Abaco, Bahamas, The",BF,BF37,26.4667,-77.0833,-1542701,20190928,https://viralfeels.com/everything-was-broken-the-photographer-who-captured-the-most-haunting-photographs-of-dorian-and-its-aftermath/
875884228,20190928,201909,2019,2019.7342,,,,,,,,,,,BHS,BAHAMA,BHS,,,,,,,,1,042,042,04,1,1.9,10,1,10,4.1958041958042,0,,,,,,,5,"Berry Islands, Nichollstown and Berry Islands, Bahamas, The",BF,BF32,25.7211,-77.8314,-1543847,5,"Berry Islands, Nichollstown and Berry Islands, Bahamas, The",BF,BF32,25.7211,-77.8314,-1543847,20190928,http://www.tribune242.com/news/2019/sep/27/cruise-line-partners-boost-bahamas-travel/
875919029,20190928,201909,2019,2019.7342,,,,,,,,,,,BUS,COMPANIES,,,,,,BUS,,,1,031,031,03,1,5.2,2,1,2,0.0,0,,,,,,,4,"Treasure Cay, Central Abaco, Bahamas, The",BF,BF37,26.6667,-77.2667,-1544366,4,"Treasure Cay, Central Abaco, Bahamas, The",BF,BF37,26.6667,-77.2667,-1544366,20190928,http://www.tribune242.com/news/2019/sep/27/cost-restoring-water-and-power-abaco-110m/
876286099,20190930,201909,2019,2019.7397,,,,,,,,,,,CHN,CHINA,CHN,,,,,,,,0,061,061,06,2,6.4,1,1,1,-2.82764811490126,0,,,,,,,1,China,CH,CH,35.0,105.0,CH,1,"Bahamas, The",BF,BF,24.0,-76.0,BF,20190930,https://www.politico.com/newsletters/florida-playbook/2019/09/30/the-waiting-game-for-rights-restoration-a-military-officer-did-what-at-mar-a-lago-visit-florida-is-back-an-awful-florida-prisons-story-482929
876294961,20190930,201909,2019,2019.7397,,,,,,,,,,,PRT,AZORES,PRT,,,,,,,,1,042,042,04,1,1.9,10,1,10,-6.10859728506788,0,,,,,,,4,"Antilles, Bahamas, The (general), Bahamas, The",BF,BF00,20.0,-70.0,-1544444,4,"Antilles, Bahamas, The (general), Bahamas, The",BF,BF00,20.0,-70.0,-1544444,20190930,http://www.orlandosentinel.com/weather/hurricane/os-ne-hurricane-lorenzo-monday-update-20190930-ayop24vpr5b5nlvikvijdqo7vu-story.html
876322477,20190930,201909,2019,2019.7397,,,,,,,,,,,BHS,BAHAMA,BHS,,,,,,,,0,042,042,04,1,1.9,4,1,4,-0.480109739369,0,,,,,,,5,"Exuma, Exuma, Bahamas, The",BF,BF10,23.5694,-75.8842,-1543226,5,"Exuma, Exuma, Bahamas, The",BF,BF10,23.5694,-75.8842,-1543226,20190930,https://thenassauguardian.com/2019/09/30/getting-students-back-to-normalcy/
876322503,20190930,201909,2019,2019.7397,,,,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,0,036,036,03,1,4.0,4,1,4,-0.480109739369,0,,,,,,,4,"Cherokee Sound, Central Abaco, Bahamas, The",BF,BF37,26.2833,-77.0333,-1542993,4,"Cherokee Sound, Central Abaco, Bahamas, The",BF,BF37,26.2833,-77.0333,-1542993,20190930,https://thenassauguardian.com/2019/09/30/getting-students-back-to-normalcy/
876333735,20190930,201909,2019,2019.7397,,,,,,,,,,,BHS,BAHAMA,BHS,,,,,,,,0,040,040,04,1,1.0,4,1,4,2.57731958762887,0,,,,,,,5,"Grand Cay, Grand Cay, Bahamas, The",BF,BF42,27.2292,-78.3306,11057035,5,"Grand Cay, Grand Cay, Bahamas, The",BF,BF42,27.2292,-78.3306,11057035,20190930,https://www.floridatoday.com/story/news/local/2019/09/30/port-canaveral-donates-warehouse-space-for-hurricane-dorian-relief/3817274002/
874776844,20190924,201909,2019,2019.7233,,,,,,,,,,,BHS,BAHAMA,BHS,,,,,,,,0,042,042,04,1,1.9,8,1,8,2.12071778140294,0,,,,,,,5,"Exuma, Exuma, Bahamas, The",BF,BF10,23.5694,-75.8842,-1543226,5,"Exuma, Exuma, Bahamas, The",BF,BF10,23.5694,-75.8842,-1543226,20190924,https://znsbahamas.com/2019/09/23/bahamas-tourism-florida-sales-team-host-travel-agent-event-with-american-airlines-in-wake-of-hurricane-dorian/
874776846,20190924,201909,2019,2019.7233,,,,,,,,,,,BHSCVL,BAHAMA,BHS,,,,,CVL,,,0,042,042,04,1,1.9,2,1,2,2.12071778140294,0,,,,,,,5,"Exuma, Exuma, Bahamas, The",BF,BF10,23.5694,-75.8842,-1543226,5,"Exuma, Exuma, Bahamas, The",BF,BF10,23.5694,-75.8842,-1543226,20190924,https://znsbahamas.com/2019/09/23/bahamas-tourism-florida-sales-team-host-travel-agent-event-with-american-airlines-in-wake-of-hurricane-dorian/
874984916,20190924,201909,2019,2019.7233,,,,,,,,,,,USA,CHARLOTTE,USA,,,,,,,,1,042,042,04,1,1.9,10,1,10,-2.92397660818713,0,,,,,,,4,"Cabo Verde, Long Island, Bahamas, The",BF,BF15,22.85,-74.85,-1544257,4,"Cabo Verde, Long Island, Bahamas, The",BF,BF15,22.85,-74.85,-1544257,20190924,https://www.wbtv.com/2019/09/24/dry-skies-above-average-temperatures-stick-around-fronts-move-out/
874811548,20190924,201909,2019,2019.7233,,,,,,,,,,,BHS,BAHAMA,BHS,,,,,,,,1,043,043,04,1,2.8,2,1,2,0.90771558245083,0,,,,,,,4,"Spring City, Central Abaco, Bahamas, The",BF,BF37,26.4833,-77.0833,-1544288,4,"Spring City, Central Abaco, Bahamas, The",BF,BF37,26.4833,-77.0833,-1544288,20190924,http://licatholic.org/charities-team-returns-from-fact-finding-mission-to-bahamas/
